row ID,row m/z,row retention time,10102016-04201.CDF Peak height,10102016-06001.CDF Peak height,10102016-02401.CDF Peak height,10102016-07601.CDF Peak height,10102016-00501.CDF Peak height,
554,173.9636027018229,6.019061088562012,54.054901123046875,0,53.020782470703125,0,47.85015869140625,
948,540.4479370117188,4.920077800750732,0,50.264892578125,56.1231689453125,55.089019775390625,0,
1133,485.81227111816406,6.352575063705444,0,0,55.53509521484375,51.8359375,0,
932,483.81993103027344,6.153216600418091,0,52.28717041015625,0,0,66.3590087890625,
581,485.8121643066406,6.2163777351379395,52.52874755859375,54.197357177734375,0,0,107.379150390625,
597,173.9634017944336,5.719266653060913,51.61614990234375,0,0,60.259674072265625,0,
576,485.8122100830078,5.411083221435547,52.905731201171875,0,55.776580810546875,0,0,
705,99.5118179321289,5.040350119272868,43.713653564453125,51.986663818359375,0,47.85015869140625,0,
631,760.5865885416666,4.903199990590413,49.095611572265625,46.72674560546875,0,42.331390380859375,0,
616,479.8240712483724,6.353522141774495,50.35675048828125,50.300567626953125,53.22216796875,0,0,
734,466.41050211588544,4.841577847798665,41.7005615234375,40.819580078125,0,0,65.64306640625,
1371,443.3355941772461,4.843033313751221,0,0,0,41.01531982421875,41.27703857421875,
1196,435.3036880493164,4.866541624069214,0,0,45.96282958984375,41.564849853515625,0,
652,99.51187642415364,4.8873610496521,47.33514404296875,48.88427734375,54.348907470703125,0,0,
977,103.95896530151367,5.184983491897583,0,46.816009521484375,0,0,54.054901123046875,
978,146.96206665039062,5.461758375167847,0,46.816009521484375,53.020782470703125,0,0,
1029,99.5117416381836,5.064411004384358,0,40.61126708984375,40.61126708984375,48.88427734375,0,
899,812.6953735351562,5.223316669464111,0,59.18731689453125,0,41.528717041015625,0,
659,99.5119743347168,4.9877166748046875,46.816009521484375,0,42.3094482421875,0,0,
923,146.96485900878906,5.513341665267944,0,53.651214599609375,0,0,49.1956787109375,
738,878.6956481933594,5.203849792480469,41.56475830078125,0,49.6094970703125,42.162200927734375,0,
542,835.6689376831055,5.219491600990295,55.1053466796875,42.77703857421875,51.4600830078125,44.48895263671875,0,
704,452.3932189941406,5.360633373260498,43.775909423828125,45.458953857421875,0,0,0,
1353,790.5966033935547,4.870108366012573,0,0,0,44.681976318359375,42.05902099609375,
724,122.09770965576172,6.121477762858073,42.679534912109375,46.816009521484375,0,43.713653564453125,0,
520,452.3932189941406,5.6806416511535645,57.166595458984375,43.713653564453125,0,0,0,
1167,837.6834716796875,4.913525104522705,0,0,50.90185546875,46.23419189453125,0,
754,452.39427185058594,4.977488835652669,40.609710693359375,42.25164794921875,0,0,63.395782470703125,
1160,146.96210479736328,5.275558233261108,0,0,51.55120849609375,40.7393798828125,0,
1240,879.7203216552734,5.395166635513306,0,0,41.381866455078125,53.025390625,0,
1209,879.7203216552734,5.380724906921387,0,0,44.982208251953125,53.025390625,0,
