row ID,row m/z,row retention time,10102016-08301.CDF Peak height,10102016-08401.CDF Peak height,10102016-08201.CDF Peak height,10102016-08501.CDF Peak height,10102016-08801.CDF Peak height,10102016-08901.CDF Peak height,10102016-08701.CDF Peak height,10102016-08601.CDF Peak height,10102016-09001.CDF Peak height,10102016-09301.CDF Peak height,10102016-09201.CDF Peak height,10102016-09101.CDF Peak height,10102016-10001.CDF Peak height,10102016-09401.CDF Peak height,10102016-09501.CDF Peak height,10102016-09601.CDF Peak height,10102016-10101.CDF Peak height,10102016-10501.CDF Peak height,10102016-10201.CDF Peak height,10102016-09901.CDF Peak height,10102016-10701.CDF Peak height,10102016-10301.CDF Peak height,10102016-10401.CDF Peak height,10102016-10601.CDF Peak height,10102016-10901.CDF Peak height,10102016-11101.CDF Peak height,10102016-10801.CDF Peak height,10102016-11001.CDF Peak height,10102016-11801.CDF Peak height,10102016-11201.CDF Peak height,10102016-11301.CDF Peak height,10102016-11401.CDF Peak height,10102016-12401.CDF Peak height,10102016-11701.CDF Peak height,10102016-12001.CDF Peak height,10102016-11901.CDF Peak height,10102016-12101.CDF Peak height,10102016-12301.CDF Peak height,10102016-12201.CDF Peak height,10102016-12701.CDF Peak height,10102016-12601.CDF Peak height,10102016-12801.CDF Peak height,10102016-12501.CDF Peak height,10102016-13101.CDF Peak height,10102016-12901.CDF Peak height,10102016-13701.CDF Peak height,10102016-13201.CDF Peak height,10102016-13001.CDF Peak height,10102016-14101.CDF Peak height,10102016-13801.CDF Peak height,10102016-13501.CDF Peak height,10102016-13601.CDF Peak height,10102016-14301.CDF Peak height,10102016-13901.CDF Peak height,10102016-14001.CDF Peak height,10102016-14201.CDF Peak height,10102016-14501.CDF Peak height,10102016-14701.CDF Peak height,10102016-14401.CDF Peak height,10102016-14601.CDF Peak height,10102016-14801.CDF Peak height,
1230,208.846508250517,0.5759127490660724,0,0,0,43.713653564453125,40.61126708984375,0,0,57.15728759765625,54.054901123046875,58.19140625,0,0,0,0,43.713653564453125,47.85015869140625,0,0,0,0,0,49.91839599609375,0,42.679534912109375,0,0,61.750335693359375,47.090301513671875,0,0,0,76.22833251953125,0,0,0,0,42.00164794921875,0,0,0,49.91839599609375,0,0,0,0,56.1231689453125,0,0,0,0,0,0,0,0,40.61126708984375,0,0,0,44.747772216796875,0,0,
1233,695.6386444091797,5.084238338470459,0,0,0,42.97503662109375,0,58.431732177734375,0,41.6453857421875,0,0,0,0,0,48.88427734375,0,0,0,0,41.6453857421875,0,0,0,0,0,0,0,0,0,0,0,40.61126708984375,0,0,0,0,0,0,0,0,0,42.579986572265625,0,0,42.679534912109375,0,0,0,0,0,0,0,0,0,51.887115478515625,46.816009521484375,0,0,0,0,0,0,
1235,311.16881670270647,3.998626164027623,0,0,0,42.679534912109375,0,0,40.61126708984375,40.365234375,0,0,0,40.12213134765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.61126708984375,41.6453857421875,0,0,0,0,0,0,0,0,0,0,0,40.61126708984375,0,
1236,162.8401596546173,0.9008161537349224,0,0,0,42.60516357421875,50.9525146484375,54.054901123046875,46.1937255859375,53.850067138671875,0,0,41.6453857421875,46.816009521484375,0,0,45.781890869140625,0,0,0,42.029022216796875,0,0,54.054901123046875,40.61126708984375,0,48.88427734375,0,45.781890869140625,51.986663818359375,57.15728759765625,0,44.747772216796875,0,47.6270751953125,0,42.679534912109375,46.816009521484375,47.85015869140625,42.633209228515625,0,45.781890869140625,48.3505859375,0,62.327911376953125,0,0,45.781890869140625,49.91839599609375,0,0,0,60.16705322265625,43.713653564453125,47.19964599609375,0,0,0,0,43.713653564453125,47.85015869140625,40.61126708984375,0,
1238,750.5492282443577,5.895418537987603,0,0,0,42.24896240234375,0,0,0,0,0,0,0,0,68.27197265625,0,0,60.378387451171875,40.010894775390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.293792724609375,64.9132080078125,46.816009521484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.482940673828125,0,0,0,98.68408203125,0,0,0,0,0,
1240,833.6134547183389,6.316594826547723,0,0,0,42.0408935546875,0,54.800048828125,48.366546630859375,0,0,0,0,0,0,0,0,0,0,0,65.4307861328125,55.70684814453125,0,0,0,40.457244873046875,0,0,53.453338623046875,51.40106201171875,50.77130126953125,44.199554443359375,0,43.742462158203125,0,43.2379150390625,0,0,0,0,48.6707763671875,0,0,0,0,52.17401123046875,63.638092041015625,0,0,0,62.240264892578125,44.899169921875,45.893951416015625,0,0,0,0,0,0,45.510406494140625,0,0,0,
1242,199.8061737060547,1.1592400074005127,0,0,0,41.6453857421875,0,45.781890869140625,0,0,0,0,40.61126708984375,0,41.6453857421875,0,0,0,46.816009521484375,0,43.69940185546875,0,0,0,0,0,42.679534912109375,0,0,0,0,0,0,0,0,0,41.6453857421875,0,40.597015380859375,0,0,0,41.74017333984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1243,465.3076909383138,5.194316731558906,0,0,0,41.6453857421875,0,40.61126708984375,0,0,0,0,0,0,0,0,0,41.6453857421875,0,43.713653564453125,0,49.34686279296875,0,0,0,0,41.6453857421875,51.990142822265625,0,40.61126708984375,0,0,45.781890869140625,0,56.1231689453125,0,0,0,0,0,0,0,41.6453857421875,0,0,46.816009521484375,0,0,45.781890869140625,0,45.781890869140625,43.713653564453125,0,0,0,0,63.362030029296875,57.15728759765625,0,0,0,44.747772216796875,0,
1245,833.6097930908203,5.844431638717651,0,0,0,41.350921630859375,0,0,0,0,0,0,0,0,0,0,0,0,0,49.389862060546875,0,45.553619384765625,0,0,0,0,0,45.44085693359375,0,0,0,50.085052490234375,0,0,0,40.49090576171875,43.580718994140625,0,0,0,0,0,0,48.3541259765625,0,0,48.19683837890625,0,0,0,0,0,0,0,0,0,0,0,0,49.34832763671875,0,0,0,
1248,780.5807075500488,4.865265637636185,0,0,0,40.58441162109375,0,0,0,71.24835205078125,51.371307373046875,51.313995361328125,0,0,0,0,40.572113037109375,0,0,46.128936767578125,0,0,0,0,0,0,42.679534912109375,0,0,58.667510986328125,0,0,64.46307373046875,56.286712646484375,0,0,0,0,0,42.155609130859375,0,44.573883056640625,59.869781494140625,0,0,0,42.679534912109375,0,0,0,0,45.731109619140625,0,0,0,0,0,43.713653564453125,0,0,0,0,0,
1249,832.6106974283854,5.772744428543818,0,0,0,0,405.063232421875,278.610595703125,759.49365234375,0,0,0,0,0,0,0,0,0,886.07568359375,0,632.91162109375,0,0,0,635.330078125,0,0,0,0,0,708.86083984375,632.91162109375,0,0,584.1884765625,810.12646484375,0,0,0,0,607.5947265625,433.30615234375,0,481.0126953125,683.54443359375,0,481.0126953125,759.49365234375,0,0,0,430.379638671875,0,0,0,0,0,661.154296875,0,607.59521484375,0,531.6455078125,585.20458984375,
